"trip_duration","distance_traveled","num_of_passengers","fare","tip","miscellaneous_fees","total_fare","surge_applied"
975,4.23,1,90,0,9.75,99.75,0
903,4.3,2,90,23,26.95,139.95,1
563,2.27,1,60,0,6,66,0
372,2.09,1,48.75,15,9.375,73.125,0
1668,7.92,1,150,0,13.5,163.5,0
443,2.48,1,56.25,0,6.00000000000001,62.25,0
918,8.8,5,135,34,33.95,202.95,1
441,2.57,1,60,13,6.125,79.125,0
1521,2.12,1,116.25,71,26.875,214.125,1
1270,4.62,2,101.25,0,26.625,127.875,1
1055,4.76,1,90,1,13.325,104.325,0
322,2.09,1,48.75,12,13.875,74.625,0
636,3.32,1,71.25,15,6.45,92.7,0
326,1.42,1,41.25,19,13.25,73.5,0
1692,9.08,1,195,0,2.25,197.25,0
1388,15.45,1,217.5,69,58.95,345.45,0
1286,5.99,1,123.75,0,6,129.75,0
597,1.93,1,56.25,0,6.00000000000001,62.25,0
1114,4.73,1,105,15,26.625,146.625,1
142,0.76,2,30,15,9.75,54.75,0
743,2.41,2,67.5,18,6.375,91.875,0
1715,6.28,1,146.25,22,33.8,202.05,1
391,1.77,1,48.75,0,6,54.75,0
349,2.49,1,52.5,0,9.75000000000001,62.25,0
759,3.65,1,78.75,18,13.95,110.7,0
594,7.29,5,108.75,24,9.45000000000002,142.2,0
243,1.61,1,41.25,0,6,47.25,0
1336,6.81,1,138.75,0,6,144.75,0
641,4.02,1,67.5,0,9.75,77.25,0
1246,5.83,1,116.25,26,13.45,155.7,0
508,1.83,1,52.5,12,10.2,74.7,0
726,7.15,1,108.75,0,6,114.75,0
826,4.38,1,86.25,0,6,92.25,0
1660,10.15,1,176.25,0,6,182.25,0
926,11.93,1,170.025,18,51.6,239.625,0
398,2.3,1,52.5,0,6,58.5,0
450,2.72,1,60,0,6,66,0
791,6.86,1,108.75,0,6,114.75,0
1429,5.15,6,123.75,8,33.625,165.375,1
376,3.27,1,60,0,13.5,73.5,0
503,1.77,1,56.25,14,13.45,83.7,0
326,2.74,1,52.5,22,33.8,108.3,1
1559,8.5,1,153.75,33,13.95,200.7,0
1048,3.14,6,86.25,0,6,92.25,0
1142,5.83,1,112.5,0,26.625,139.125,1
1165,1.93,1,93.75,21,13.875,128.625,0
613,3.03,1,71.25,0,6,77.25,0
814,10.46,1,150,8,26.125,184.125,1
687,2.46,1,67.5,0,6,73.5,0
2388,9.24,1,191.25,0,13.5,204.75,0
318,2.08,1,45,0,6,51,0
1161,8.06,1,131.25,29,13.45,173.7,0
427,1.61,1,45,0,13.5,58.5,0
1161,11.68,1,176.25,0,6,182.25,0
70691,8.37,1,4466.25,0,6,4472.25,0
403,2.32,1,52.5,0,6,58.5,0
318,0.93,1,37.5,10,13.7,61.2,0
1605,10.46,1,183.75,42,26.625,252.375,1
245,1.22,1,37.5,0,6,43.5,0
1000,10.96,1,161.25,30,30.375,221.625,1
753,7.23,5,112.5,0,6,118.5,0
1012,7.11,1,120,10,26.9,156.9,1
1176,3.65,1,108.75,27,26.7,162.45,1
459,2.37,1,52.5,0,9.75000000000001,62.25,0
414,1.79,1,48.75,15,9.375,73.125,0
734,2.48,1,71.25,0,13.5,84.75,0
3042,6.65,1,225,0,13.5,238.5,0
868,5.57,1,97.5,26,5.875,129.375,0
1991,12.52,1,213.75,50,33.7,297.45,1
1704,5.71,1,138.75,15,34.125,187.875,1
1359,5.42,1,120,22,34.625,176.625,1
2020,7.79,1,168.75,35,5.94999999999999,209.7,0
649,4.01,1,75,20,26.95,121.95,1
1892,11.72,1,191.25,22,27.125,240.375,1
770,4.02,1,82.5,23,9.84999999999999,115.35,0
880,11.18,1,153.75,0,6,159.75,0
232,1.13,1,37.5,0,6,43.5,0
627,2.59,1,63.75,0,6,69.75,0
1434,19.23,3,510,0,2.25,512.25,0
413,3.49,1,63.75,15,9.45,88.2,0
822,3.06,1,82.5,26,6.25,114.75,0
550,5.87,1,93.75,13,5.75,112.5,0
1098,3.35,1,97.5,25,26.45,148.95,1
1072,4.3,1,101.25,22,9.95000000000002,133.2,0
1843,15.64,1,236.25,0,9.75,246,0
1472,4.17,1,127.5,31,26.45,184.95,1
924,4.51,1,93.75,14,34.375,142.125,1
489,1.77,1,48.75,16,13.1,77.85,0
2192,16.66,1,258.75,22,27.125,307.875,1
686,4.28,1,78.75,22,30.2,130.95,1
2462,13.07,1,236.25,0,6,242.25,0
2788,5.95,1,210,47,26.875,283.875,1
38,4.67,1,60,0,0,60,0
663,2.35,1,67.5,15,5.7,88.2,0
506,2.86,2,60,0,13.5,73.5,0
1309,5.95,1,120,38,5.5,163.5,0
1022,8.71,1,135,15,9.75,159.75,0
2151,9.27,1,198.75,41,5.94999999999999,245.7,0
94,0.13,2,22.5,0,13.5,36,0
52,2.9,0,18.75,0,9.75,28.5,0
1211,4.84,1,105,0,6,111,0
437,2.09,1,56.25,15,30.375,101.625,1
974,4.09,1,93.75,22,30.875,146.625,1
445,2.35,1,52.5,16,26.45,94.95,1
279,0.97,1,37.5,0,6,43.5,0
621,2.77,5,63.75,30,13.5,107.25,0
506,2.16,6,56.25,0,26.625,82.875,1
1879,7.32,1,161.25,0,6,167.25,0
985,3.06,1,82.5,19,13.7,115.2,0
2438,11.23,1,221.25,46,9.94999999999999,277.2,0
1036,2.33,1,90,45,6,141,0
908,3.35,2,86.25,23,26.2,135.45,1
122,0.79,1,26.25,0,9.75,36,0
373,2.25,1,52.5,0,6,58.5,0
2151,13.45,1,221.25,0,6,227.25,0
273,2.06,1,45,12,13.2,70.2,0
1520,12.78,1,206.25,4,9.5,219.75,0
3286,24.09,1,348.75,0,6,354.75,0
1008,3.52,1,90,0,13.5,103.5,0
890,4.52,1,90,0,6,96,0
776,3.88,1,82.5,0,30.375,112.875,1
958,5.07,1,97.5,0,6,103.5,0
1386,6.07,1,127.5,31,26.45,184.95,1
650,3.44,1,71.25,20,26.2,117.45,1
325,0.89,2,37.5,10,13.7,61.2,0
605,3.51,1,71.25,20,26.2,117.45,1
672,2.3,1,63.75,0,6,69.75,0
403,2.04,1,52.5,0,13.5,66,0
38,0.23,1,18.75,0,6,24.75,0
577,2.3,1,60,8,5.5,73.5,0
612,2.85,1,67.5,15,34.125,116.625,1
761,3.49,1,75,20,26.95,121.95,1
224,1.35,1,37.5,0,9.75,47.25,0
478,2.48,1,56.25,19,5.675,80.925,0
300,1.13,1,37.5,0,13.5,51,0
764,3.49,5,78.75,0,6,84.75,0
1323,7,5,127.5,0,26.625,154.125,1
1094,5.31,1,108.75,0,9.825,118.575,0
1166,4.83,1,108.75,0,6,114.75,0
354,1.42,2,45,0,6,51,0
128,0.97,1,187.5,0,0.150000000000006,187.65,0
869,8.55,1,131.25,8,26.125,165.375,1
441,2.25,1,52.5,15,5.625,73.125,0
192,0.9,1,33.75,0,9.75,43.5,0
192,0.8,1,30,0,9.75,39.75,0
561,2.56,1,60,9,34.575,103.575,1
1831,19.26,1,266.25,0,30.375,296.625,1
703,4.36,1,82.5,18,10.2,110.7,0
1557,24.46,1,318.75,80,79.15,477.9,1
494,2.16,1,52.5,8,5.5,66,0
350,1.93,1,48.75,0,6,54.75,0
288,0.98,1,37.5,9,5.7,52.2,0
535,2.4,2,60,17,26.95,103.95,1
679,7.77,5,112.5,24,10.2,146.7,0
388,1.54,1,48.75,16,6.425,71.175,0
421,1.98,6,48.75,8,26.125,82.875,1
838,2.91,1,78.75,21,26.7,126.45,1
224,1,2,33.75,0,6,39.75,0
1251,4.3,1,108.75,0,6,114.75,0
1387,13.78,1,206.25,15,26.625,247.875,1
1087,3.85,6,97.5,21,5.7,124.2,0
785,8.3,1,123.75,31,30.2,184.95,1
442,0.8,1,45,9,26.625,80.625,1
1336,7.37,1,135,28,6.19999999999999,169.2,0
313,1.53,1,45,15,6.3,66.3,0
447,2.57,3,52.5,15,5.625,73.125,0
666,6.61,1,101.25,23,13.45,137.7,0
505,2.25,1,56.25,0,6.00000000000001,62.25,0
1100,12.52,1,176.25,0,26.625,202.875,1
670,3.77,1,75,0,13.5,88.5,0
769,2.22,1,60,14,9.7,83.7,0
10,0.4,1,165,0,2.25,167.25,0
1355,7.31,5,135,0,9.75,144.75,0
775,11.41,2,487.5,0,2.25,489.75,0
760,12.07,1,157.5,8,9.25,174.75,0
1158,7.18,1,120,29,26.95,175.95,1
1898,14.97,1,236.25,38,54.625,328.875,0
264,1,1,37.5,0,6,43.5,0
1236,9.29,1,157.5,46,26.675,230.175,1
1612,6.15,1,150,0,2.25,152.25,0
1303,5.36,1,120,0,6,126,0
559,3.54,1,67.5,0,30.375,97.875,1
977,7.27,1,123.75,32,33.7,189.45,1
1056,4.22,1,93.75,0,26.625,120.375,1
2207,6.28,3,165,43,5.75,213.75,0
763,4.44,1,86.25,0,6,92.25,0
3281,12.44,1,270,0,26.625,296.625,1
616,2.57,1,63.75,17,6.39999999999999,87.15,0
684,3.41,1,75,16,6.2,97.2,0
669,2.74,1,67.5,22,6.05,95.55,0
290,1,1,37.5,0,13.5,51,0
58078,33.8,1,461.25,0,124.875,586.125,1
848,2.83,1,337.5,0,2.25,339.75,0
991,3.3,2,86.25,0,6,92.25,0
699,2.82,1,67.5,0,13.5,81,0
497,2.62,1,60,17,26.95,103.95,1
1018,4.6,6,97.5,12,27.075,136.575,1
634,4.09,1,78.75,17,5.95,101.7,0
350,1.09,1,41.25,0,6,47.25,0
321,2.01,1,48.75,8,6.25,63,0
567,3.15,2,63.75,0,6,69.75,0
581,2.53,1,60,0,13.5,73.5,0
672,8.51,1,123.75,26,5.95000000000002,155.7,0
1668,6.61,1,150,5,26.875,181.875,1
664,6.44,1,101.25,11,6.25,118.5,0
790,3.7,2,82.5,11,6.25,99.75,0
1192,5.46,1,116.25,0,34.125,150.375,1
400,2.95,1,52.5,12,5.69999999999999,70.2,0
736,5.15,1,97.5,0,9.75,107.25,0
701,2.43,1,67.5,0,6,73.5,0
927,4.52,1,93.75,32,13.675,139.425,0
597,3.64,1,71.25,20,30.7,121.95,1
1204,7.07,1,127.5,41,9.92499999999998,178.425,0
2186,14.66,1,240,0,26.625,266.625,1
241,1.03,1,33.75,13,30.2,76.95,1
460,2.41,1,52.5,0,6,58.5,0
447,0.95,1,48.75,0,9.75,58.5,0
1434,7.19,2,142.5,31,13.7,187.2,0
2050,10.78,1,210,59,26.5,295.5,1
1291,8.66,1,150,12,27,189,1
1301,6.02,2,225,0,22.875,247.875,1
315,2.48,1,48.75,12,9.44999999999999,70.2,0
892,5.66,1,101.25,41,33.775,176.025,1
594,3.46,1,67.5,0,6,73.5,0
139,0.29,1,26.25,0,13.5,39.75,0
304,1.77,1,45,0,13.5,58.5,0
1017,4.25,1,97.5,22,13.7,133.2,0
1666,15.29,1,225,0,6,231,0
712,2.72,1,71.25,0,6,77.25,0
553,2.03,1,56.25,0,13.5,69.75,0
621,4.01,1,75,30,27.075,132.075,1
570,1.88,1,56.25,0,9.75,66,0
382,2.35,1,48.75,15,9.375,73.125,0
1524,6.15,1,138.75,0,13.5,152.25,0
732,3.98,2,82.5,0,6,88.5,0
694,1.82,2,63.75,0,13.5,77.25,0
844,4.96,1,90,24,30.45,144.45,1
816,4.83,1,97.5,26,29.95,153.45,1
908,4.25,2,93.75,15,26.625,135.375,1
155,0.97,1,30,0,6,36,0
1233,5.23,1,116.25,0,26.625,142.875,1
815,2.78,1,75,16,6.2,97.2,0
1507,7.85,1,153.75,36,26.7,216.45,1
1182,6.6,1,112.5,35,6.25,153.75,0
714,2.64,1,71.25,0,6,77.25,0
483,2.09,1,56.25,0,6.00000000000001,62.25,0
124,0.48,1,26.25,0,6,32.25,0
288,1.45,1,41.25,0,6,47.25,0
486,1.96,1,56.25,13,9.95,79.2,0
504,2.08,1,56.25,17,26.2,99.45,1
2660,11.49,2,243.75,0,6,249.75,0
763,3.62,1,75,0,6,81,0
1665,6.23,1,142.5,44,34.3,220.8,1
338,2.67,1,52.5,0,26.625,79.125,1
913,5.1,1,93.75,21,9.45,124.2,0
679,3.27,1,71.25,16,9.95,97.2,0
457,2.74,3,56.25,0,6.00000000000001,62.25,0
1185,7.4,1,131.25,32,30.7,193.95,1
515,2.29,1,56.25,12,6.45,74.7,0
603,2.41,2,67.5,0,6,73.5,0
2073,7.58,1,172.5,0,26.625,199.125,1
766,10.73,1,146.25,0,26.625,172.875,1
1465,4.6,1,116.25,0,6,122.25,0
3367,5.41,1,236.25,0,6,242.25,0
677,2.74,1,67.5,0,6,73.5,0
569,4.67,1,82.5,30,6,118.5,0
647,3.27,1,71.25,29,27.025,127.275,1
288,0.8,1,57.75,8,2.27500000000001,68.025,0
1387,7.93,1,138.75,0,13.5,152.25,0
577,2.59,1,63.75,0,6,69.75,0
444,1.69,1,48.75,19,13.175,80.925,0
1003,3.15,1,90,0,34.125,124.125,1
861,2.54,1,78.75,27,9.3,115.05,0
632,2.4,1,63.75,0,6,69.75,0
247,7.4,1,33.75,22,6.50000000000001,62.25,0
332,4.31,1,67.5,0,6,73.5,0
316,1.82,1,45,18,13.05,76.05,0
823,6.53,1,112.5,37,9.42500000000001,158.925,0
339,2.17,1,48.75,12,13.95,74.7,0
796,3.86,1,82.5,22,26.45,130.95,1
539,2.08,1,60,13,6.2,79.2,0
795,3.85,1,78.75,0,9.75,88.5,0
573,2.38,6,60,0,26.625,86.625,1
955,2.57,0,82.5,16,5.90000000000001,104.4,0
591,5.31,1,86.25,19,9.875,115.125,0
355,0.89,1,41.25,0,13.5,54.75,0
1301,18.93,2,273.75,0,6,279.75,0
903,6.15,1,105,22,27.125,154.125,1
2,0.37,2,225,45,2.69999999999999,272.7,0
890,8.82,3,225,45,2.69999999999999,272.7,0
400,2.38,5,52.5,12,5.69999999999999,70.2,0
613,3.52,1,75,0,6,81,0
799,2.46,5,75,15,26.85,116.85,1
403,2.51,1,56.25,0,6.00000000000001,62.25,0
977,4.43,1,97.5,0,6,103.5,0
183,1.61,5,37.5,5,10,52.5,0
363,1.34,1,45,11,9.7,65.7,0
901,3.8,1,86.25,34,26.525,146.775,1
502,2.59,2,60,45,6,111,0
1790,14.32,2,232.5,49,13.7,295.2,0
175,0.87,1,30,0,9.75,39.75,0
1078,4.26,6,101.25,26,26.2,153.45,1
1354,4.99,1,120,0,9.75,129.75,0
1482,5.75,1,127.5,0,9.75,137.25,0
752,7.48,1,112.5,11,26.875,150.375,1
818,3.91,1,86.25,0,9.75,96,0
865,5.01,5,97.5,0,30.375,127.875,1
864,3.41,1,82.5,0,6,88.5,0
1270,15.93,1,213.75,0,58.875,272.625,0
490,2.41,1,56.25,0,9.75,66,0
652,4.52,1,86.25,18,6.45,110.7,0
520,3.01,1,63.75,0,6,69.75,0
1259,14.87,2,210,60,30.45,300.45,1
621,2.98,3,67.5,0,6,73.5,0
348,2.25,1,48.75,0,6,54.75,0
1535,5.31,1,135,32,26.95,193.95,1
945,8.48,1,135,49,63.05,247.05,0
1225,8.16,1,135,15,30.375,180.375,1
704,3.22,1,71.25,19,6.34999999999999,96.6,0
753,5.79,5,93.75,21,13.95,128.7,0
577,2.72,1,63.75,20,33.7,117.45,1
383,1.66,1,45,12,13.2,70.2,0
523,3.14,1,63.75,16,30.35,110.1,1
1530,13.73,1,210,22,30.875,262.875,1
210,0.74,1,33.75,0,6,39.75,0
405,2.41,1,52.5,12,5.69999999999999,70.2,0
469,3.03,1,56.25,0,26.625,82.875,1
1298,7.31,2,146.25,35,26.2,207.45,1
181,0.92,1,33.75,0,6,39.75,0
565,3.06,1,63.75,18,26.625,108.375,1
325,1.75,1,45,10,6.2,61.2,0
729,5.99,1,97.5,0,6,103.5,0
516,2.08,1,56.25,0,6.00000000000001,62.25,0
1143,6.07,1,120,0,13.5,133.5,0
1795,25.4,1,330,0,9.75,339.75,0
595,1.74,1,56.25,17,26.2,99.45,1
606,6.47,1,101.25,26,26.2,153.45,1
557,3.03,1,67.5,45,26.625,139.125,1
131,0.68,1,26.25,0,6,32.25,0
530,1.58,2,52.5,0,34.125,86.625,1
803,3.78,1,78.75,0,26.625,105.375,1
287,1.24,1,37.5,0,9.75,47.25,0
2073,9.01,1,180,0,13.5,193.5,0
1299,14.32,5,206.25,30,30.375,266.625,1
4,0.02,1,18.75,0,13.5,32.25,0
1958,9.06,5,172.5,37,13.7,223.2,0
1676,13.24,1,198.75,34,30.725,263.475,1
786,3.77,1,82.5,22,6.125,110.625,0
1334,12.87,1,187.5,64,26.9,278.4,1
442,1.71,1,48.75,0,6,54.75,0
1493,6.21,1,135,0,13.5,148.5,0
1311,6.74,1,123.75,30,26.7,180.45,1
1301,16.72,1,232.5,15,6,253.5,0
93,0.13,1,22.5,0,13.5,36,0
425,1.77,1,48.75,14,5.64999999999999,68.4,0
579,3.64,1,71.25,15,6.45,92.7,0
1205,3.14,1,97.5,8,26.125,131.625,1
360,1.43,1,45,13,5.75,63.75,0
305,0.93,1,33.75,0,6,39.75,0
1190,12.23,5,180,47,55.15,282.15,0
1422,4.72,1,120,0,6,126,0
416,2.09,1,52.5,16,14,82.5,0
1070,4.83,1,105,0,13.5,118.5,0
203,1.72,1,41.25,10,9.95,61.2,0
1468,9.33,2,157.5,15,34.125,206.625,1
1333,4.88,1,116.25,21,27.075,164.325,1
108,0.71,1,26.25,0,13.5,39.75,0
1681,15.77,1,228.75,51,26.625,306.375,1
628,3.03,1,71.25,12,5.55,88.8,0
686,2.61,1,67.5,11,6.25,84.75,0
883,3.28,1,82.5,0,13.5,96,0
765,3.27,1,75,38,9.25,122.25,0
688,2.77,1,67.5,0,13.5,81,0
2119,12.15,1,213.75,0,6,219.75,0
1118,4.36,1,97.5,0,6,103.5,0
817,5.31,2,97.5,21,5.625,124.125,0
782,3.44,1,82.5,15,26.625,124.125,1
247,1.3,1,37.5,0,6,43.5,0
811,3.7,1,86.25,15,26.625,127.875,1
1025,3.35,2,93.75,20,5.95,119.7,0
807,3.51,1,82.5,11,26.575,120.075,1
663,2.66,1,67.5,15,5.7,88.2,0
460,2.66,1,56.25,12,6.45,74.7,0
176,2,1,41.25,0,6,47.25,0
592,2.4,1,63.75,15,13.95,92.7,0
918,9.14,1,225,50,22.45,297.45,1
725,3.07,1,75,0,6,81,0
771,5.65,1,97.5,0,26.625,124.125,1
684,2.2,1,67.5,18,6.375,91.875,0
680,2.33,1,63.75,0,26.625,90.375,1
2125,20.45,1,288.75,69,54.9,412.65,0
692,4.8,1,90,0,9.75,99.75,0
847,10.4,1,187.5,0,2.25,189.75,0
486,2.25,1,56.25,0,13.5,69.75,0
766,3.93,1,78.75,14,26.35,119.1,1
142,0.66,1,30,0,6,36,0
489,1.93,1,52.5,0,9.75000000000001,62.25,0
1644,9.22,1,157.5,37,26.45,220.95,1
606,6.32,5,101.25,0,6,107.25,0
1211,7.03,1,127.5,0,9.75,137.25,0
369,1.48,1,45,8,13,66,0
423,1.69,1,48.75,0,6,54.75,0
312,1.56,1,41.25,0,9.75,51,0
600,2.41,1,60,0,9.75,69.75,0
1551,29.26,1,363.75,0,9.75,373.5,0
739,5.12,1,97.5,26,5.875,129.375,0
963,5.44,2,105,0,9.75,114.75,0
1216,11.86,1,176.25,47,13.9,237.15,0
545,5.95,1,93.75,0,9.75,103.5,0
801,4.35,1,90,0,6,96,0
1034,3.43,1,93.75,30,26.7,150.45,1
702,2.41,1,67.5,15,5.625,88.125,0
814,3.3,2,82.5,0,26.625,109.125,1
1149,4.43,2,105,22,6.20000000000002,133.2,0
1900,8.82,1,180,64,75.65,319.65,1
14,0.06,1,18.75,0,9.75,28.5,0
272,1.06,1,37.5,0,6,43.5,0
987,4.67,1,97.5,25,26.375,148.875,1
649,3.56,1,90,0,2.25,92.25,0
1420,2.59,1,108.75,0,6,114.75,0
1055,4.83,1,105,0,6,111,0
938,3.8,2,93.75,16,14,123.75,0
666,2.32,3,63.75,14,5.95,83.7,0
769,4.12,2,86.25,0,9.75,96,0
897,4.25,1,97.5,0,6,103.5,0
642,8.45,1,120,32,10.15,162.15,0
831,4.25,1,93.75,0,6,99.75,0
1194,6.13,1,120,22,27.125,169.125,1
405,2.32,1,52.5,12,5.69999999999999,70.2,0
85503,8.32,1,202.5,43,13.7,259.2,0
829,5.13,1,97.5,0,9.75,107.25,0
2161,6.92,2,300,0,6,306,0
366,1.82,1,45,16,33.95,94.95,1
1198,8.48,1,142.5,0,26.625,169.125,1
1720,7.08,1,157.5,37,26.45,220.95,1
271,1.3,1,41.25,0,9.75,51,0
1272,11.96,1,176.25,46,5.59999999999999,227.85,0
785,5.78,1,93.75,8,13,114.75,0
116,1.06,1,30,19,34.325,83.325,1
339,1.59,1,45,0,9.75,54.75,0
848,3.65,1,82.5,22,26.45,130.95,1
187,2.09,1,41.25,0,26.625,67.875,1
1180,3.54,2,97.5,0,13.5,111,0
369,1.45,2,45,11,9.7,65.7,0
3829,16.37,1,303.75,0,34.125,337.875,1
604,1.88,1,60,8,5.5,73.5,0
166,1.01,1,33.75,0,9.75,43.5,0
497,1.37,1,52.5,0,13.5,66,0
371,1.63,1,45,0,6,51,0
718,4.06,1,97.5,0,2.25,99.75,0
388,2,1,48.75,12,9.44999999999999,70.2,0
475,2.35,1,60,15,6,81,0
934,5.39,1,105,11,6.09999999999999,122.1,0
609,1.87,5,60,0,6,66,0
1021,5.55,1,93.75,31,9.80000000000001,134.55,0
586,2.96,1,67.5,0,6,73.5,0
577,3.78,1,71.25,29,27.025,127.275,1
2443,7,1,191.25,8,13,212.25,0
247,1.03,1,37.5,13,6.05,56.55,0
645,1.61,1,63.75,14,5.875,83.625,0
552,2.53,1,60,0,6,66,0
2195,4.39,1,165,0,13.5,178.5,0
520,2.88,1,60,16,6.5,82.5,0
946,2.25,1,82.5,0,6,88.5,0
933,4.41,1,97.5,15,34.125,146.625,1
1139,7.89,1,135,32,26.875,193.875,1
1552,8.69,1,153.75,0,6,159.75,0
691,4.3,1,82.5,0,6,88.5,0
916,3.14,1,86.25,0,13.5,99.75,0
537,1.8,1,56.25,13,5.75,75,0
399,2.11,1,52.5,0,9.75000000000001,62.25,0
2702,32.15,1,390,134,54.625,578.625,0
434,1.87,1,48.75,0,13.5,62.25,0
491,2.9,1,60,17,10.15,87.15,0
589,6.76,1,101.25,21,6.375,128.625,0
717,3.38,1,75,20,26.875,121.875,1
308,1.21,1,41.25,0,6,47.25,0
1219,6.78,1,123.75,0,26.625,150.375,1
590,3.06,2,67.5,0,6,73.5,0
666,3.06,2,67.5,22,10.25,99.75,0
1041,2.49,1,90,29,5.8,124.8,0
860,4.51,1,93.75,26,33.7,153.45,1
607,2.82,1,63.75,0,6,69.75,0
314,1.29,1,41.25,22,6.5,69.75,0
1074,4.35,2,97.5,25,26.375,148.875,1
4,0.02,1,390,0,39.75,429.75,0
427,1.24,5,45,0,13.5,58.5,0
871,4.02,1,90,0,34.125,124.125,1
714,2.9,1,71.25,0,13.5,84.75,0
617,4.44,1,78.75,0,9.75,88.5,0
580,2.51,1,60,0,6,66,0
998,5.17,1,101.25,0,9.75,111,0
544,2.77,1,60,15,13.2,88.2,0
719,3.8,1,78.75,23,33.7,135.45,1
953,5.52,1,101.25,0,26.625,127.875,1
1010,6.49,1,116.25,0,13.5,129.75,0
471,1.77,1,41.25,0,6,47.25,0
1570,8.53,1,153.75,41,9.625,204.375,0
182,0.82,1,52.5,0,2.25,54.75,0
561,3.36,1,67.5,0,6,73.5,0
2029,9.51,1,195,40,6.19999999999999,241.2,0
135,0.45,1,150,0,2.25,152.25,0
672,4.62,1,86.25,15,26.625,127.875,1
305,0.95,1,37.5,0,6,43.5,0
308,1.13,1,41.25,14,5.875,61.125,0
1132,4.02,1,101.25,21,6.375,128.625,0
792,3.64,1,75,22,33.95,130.95,1
1221,12.5,1,183.75,0,9.75,193.5,0
1172,5.34,1,105,8,33.625,146.625,1
555,2.04,1,60,28,34.325,122.325,1
624,4.02,0,75,15,26.625,116.625,1
630,2.57,2,63.75,14,5.875,83.625,0
1351,9.58,2,165,57,27.075,249.075,1
900,7,1,120,0,62.625,182.625,0
187,0.61,1,30,0,6,36,0
558,3.04,1,63.75,8,26.125,97.875,1
606,2.29,1,60,0,6,66,0
1319,3.43,4,108.75,0,6,114.75,0
241,1.16,1,37.5,10,13.7,61.2,0
1028,6.37,1,112.5,18,5.77500000000001,136.275,0
724,3.46,1,71.25,15,6.45,92.7,0
2194,19.09,1,281.25,0,13.5,294.75,0
725,6.15,1,97.5,22,13.7,133.2,0
671,2.93,1,71.25,0,13.5,84.75,0
1214,5.17,2,112.5,22,6.5,141,0
654,2.88,1,71.25,0,6,77.25,0
569,2.29,1,60,20,5.8,85.8,0
554,2.24,1,60,8,5.5,73.5,0
817,6.92,1,116.25,24,6.375,146.625,0
1506,5.31,1,127.5,35,13.75,176.25,0
883,2.08,1,78.75,0,13.5,92.25,0
1183,10.09,1,161.25,0,34.125,195.375,1
354,1.14,5,41.25,0,6,47.25,0
2505,11.94,1,213.75,0,6,219.75,0
1338,3.54,1,112.5,0,13.5,126,0
550,1.79,1,56.25,0,6.00000000000001,62.25,0
1249,7.03,1,127.5,31,26.45,184.95,1
638,2.24,1,63.75,14,5.95,83.7,0
89,0.63,1,60,0,2.25000000000001,62.25,0
417,1.93,1,48.75,0,13.5,62.25,0
462,1.13,1,48.75,0,6,54.75,0
1718,4.23,1,131.25,0,13.5,144.75,0
124,0.45,1,60,0,2.25000000000001,62.25,0
821,4.28,1,86.25,15,6,107.25,0
221,1.37,1,37.5,9,10.2,56.7,0
528,2.41,1,60,0,6,66,0
1143,3.73,1,101.25,13,26.375,140.625,1
975,14.68,1,300,91,1.92500000000001,392.925,0
1812,8.27,1,165,38,26.95,229.95,1
83701,4.76,1,93.75,20,5.95,119.7,0
345,2.22,2,48.75,0,6,54.75,0
891,4.18,1,86.25,0,26.625,112.875,1
269,1.8,1,41.25,11,13.45,65.7,0
926,1.75,1,78.75,0,6,84.75,0
1164,10.94,1,161.25,38,26.125,225.375,1
780,3.33,1,75,0,26.625,101.625,1
592,1.46,1,56.25,17,13.9,87.15,0
593,2.33,1,63.75,0,6,69.75,0
908,2.82,1,82.5,18,5.7,106.2,0
785,4.06,1,82.5,0,6,88.5,0
551,2.75,1,63.75,0,6,69.75,0
88,0.85,1,26.25,0,6,32.25,0
779,2.53,1,75,16,6.2,97.2,0
420,1.93,1,48.75,16,6.125,70.875,0
958,3.15,1,86.25,20,13.75,120,0
632,6.31,1,97.5,28,13.25,138.75,0
814,6.45,1,101.25,23,13.45,137.7,0
1469,7.89,3,150,0,26.625,176.625,1
808,3.41,1,78.75,0,13.5,92.25,0
1123,8.8,1,138.75,0,6,144.75,0
448,2.57,1,56.25,8,13,77.25,0
1043,4.14,1,93.75,26,33.7,153.45,1
538,1.71,6,56.25,0,13.5,69.75,0
594,2.25,1,60,15,13.125,88.125,0
512,3.38,1,71.25,0,9.75,81,0
1030,8.21,2,0,0,0,0,0
441,1.24,6,48.75,0,9.75,58.5,0
545,1.93,1,60,21,27,108,1
2375,15.18,1,255,0,13.5,268.5,0
508,3.78,1,67.5,19,26.45,112.95,1
1652,5.95,1,138.75,29,5.875,173.625,0
345,1.24,3,41.25,5,5.725,51.975,0
646,4.36,1,78.75,8,9.25,96,0
532,1.85,1,56.25,19,5.675,80.925,0
421,1.79,1,48.75,9,13.8,71.55,0
1683,6.21,1,153.75,33,13.95,200.7,0
745,4.33,2,82.5,0,9.75,92.25,0
528,1.75,1,52.5,16,14,82.5,0
675,2.29,1,63.75,0,6,69.75,0
1361,9.85,1,157.5,43,59.15,259.65,0
2153,7.44,1,180,0,26.625,206.625,1
259,1.61,1,41.25,0,6,47.25,0
103,0.56,1,26.25,0,6,32.25,0
1000,9.85,1,150,0,6,156,0
345,1.26,1,41.25,14,6.175,61.425,0
155,1.32,6,33.75,11,9.625,54.375,0
